,price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,cash_rate,property_inflation_index,km_from_cbd,population_(rounded)*,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st]
167,1570000,2016-03-29,West Pymble,1,3,0,1416,House,5298,48672,2.0,155.2,13.47,,,,,,,,,,,
168,1525000,2016-03-29,Picnic Point,2,5,5,1069,House,6160,40560,2.0,155.2,22.31,6250.0,1000000.0,1200000.0,20.0,625.0,740000.0,580.0,1.0,12.2,60.0,35.0
169,1225000,2016-03-29,Ermington,1,3,2,936,House,10737,33644,2.0,155.2,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
170,740000,2016-03-29,Bensville,2,4,2,533,House,2545,36764,2.0,155.2,43.91,,,,,,,,,,,
171,708000,2016-03-29,Bossley Park,2,3,2,586,House,14585,25012,2.0,155.2,30.17,,,,,,,,,,,
172,675000,2016-03-29,Canley Vale,1,3,1,556,House,10216,20592,2.0,155.2,24.09,10500.0,815000.0,950000.0,16.56,430.0,390000.0,330.0,9.0,11.7,50.0,45.0
173,400000,2016-03-29,Killarney Vale,1,2,1,506,House,7216,30108,2.0,155.2,60.03,,,,,,,,,,,
174,950000,2016-03-30,Pennant Hills,2,3,2,466,House,7287,43472,2.0,155.2,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
175,900000,2016-03-30,Alexandria,1,2,1,603,Apartment,8262,69732,2.0,155.2,5.06,8500.0,1600000.0,1850000.0,15.63,850.0,745000.0,625.0,1.0,12.8,15.0,10.0
176,795000,2016-03-30,Woodcroft,2,4,4,431,House,6440,40768,2.0,155.2,32.83,6500.0,710000.0,810000.0,14.08,490.0,725000.0,520.0,2.0,8.4,65.0,40.0
177,655000,2016-03-30,Narellan Vale,2,4,2,701,House,7193,40352,2.0,155.2,47.8,,,,,,,,,,,
178,545000,2016-03-31,East Gosford,1,3,0,1024,House,4238,31252,2.0,155.2,49.55,,,,,,,,,,,
179,2250000,2016-04-13,Carss Park,4,5,2,737,House,1252,36816,2.0,155.2,15.99,,,,,,,,,,,
180,875000,2016-04-13,Oran Park,2,4,2,565,House,4765,50336,2.0,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
181,845000,2016-04-13,Picnic Point,2,5,4,664,House,6160,40560,2.0,155.2,22.31,6250.0,1000000.0,1200000.0,20.0,625.0,740000.0,580.0,1.0,12.2,60.0,35.0
182,720000,2016-04-13,Narara,2,5,0,2890,House,7934,34632,2.0,155.2,53.4,,,,,,,,,,,
183,650000,2016-04-13,Kingswood,2,4,3,638,House,9301,33228,2.0,155.2,46.09,9500.0,620000.0,740000.0,19.35,390.0,420000.0,360.0,11.0,11.0,60.0,50.0
184,426000,2016-04-13,Wyong,1,3,2,601,House,4326,25480,2.0,155.2,68.18,,,,,,,,,,,
185,915000,2016-04-14,Padstow Heights,3,3,2,300,House,3540,34268,2.0,155.2,20.06,,,,,,,,,,,
186,795000,2016-04-14,Chittaway Bay,3,4,2,663,House,2028,31668,2.0,155.2,63.59,,,,,,,,,,,
187,525000,2016-04-14,Narara,1,3,1,551,House,7934,34632,2.0,155.2,53.4,,,,,,,,,,,
188,1420000,2016-04-15,Ermington,3,4,2,432,House,10737,33644,2.0,155.2,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
189,1250000,2016-04-15,Putney,2,3,1,336,House,4107,44876,2.0,155.2,10.51,4500.0,2150000.0,2550000.0,18.6,920.0,725000.0,580.0,0.0,15.1,40.0,25.0
190,1225000,2016-04-15,Pretty Beach,2,3,4,2137,House,352,34320,2.0,155.2,39.61,,,,,,,,,,,
191,495000,2016-04-15,Wyong,2,4,2,702,House,4326,25480,2.0,155.2,68.18,,,,,,,,,,,
192,469000,2016-04-15,Wyong,2,3,2,660,House,4326,25480,2.0,155.2,68.18,,,,,,,,,,,
193,1710000,2016-04-16,Daceyville,2,4,2,562,House,1209,20800,2.0,155.2,7.21,1250.0,1470000.0,1900000.0,29.25,750.0,725000.0,500.0,69.0,13.0,40.0,15.0
194,766000,2016-04-16,Revesby,1,3,1,556,House,14176,31616,2.0,155.2,20.44,14500.0,940000.0,1100000.0,17.02,590.0,715000.0,475.0,11.0,12.3,30.0,35.0
195,1840000,2016-04-17,Bondi Junction,1,3,0,264,House,9445,54964,2.0,155.2,4.85,,,,,,,,,,,
196,1212000,2016-04-18,West Pymble,1,2,1,835,House,5298,48672,2.0,155.2,13.47,,,,,,,,,,,
197,518000,2016-04-18,Bradbury,1,3,1,619,House,8800,31980,2.0,155.2,43.6,9000.0,555000.0,650000.0,17.12,395.0,460000.0,310.0,6.0,12.2,90.0,55.0
198,495000,2016-04-18,Rosemeadow,1,3,1,648,House,7862,32864,2.0,155.2,46.98,8000.0,550000.0,690000.0,25.45,400.0,440000.0,330.0,11.0,12.7,105.0,60.0
199,410000,2016-04-18,Oran Park,0,0,0,450,Land,4765,50336,2.0,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
200,1060000,2016-04-19,Ermington,2,4,2,720,House,10737,33644,2.0,155.2,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
201,930000,2016-04-19,Ermington,1,3,1,581,House,10737,33644,2.0,155.2,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
202,702000,2016-04-19,Bradbury,3,4,4,891,House,8800,31980,2.0,155.2,43.6,9000.0,555000.0,650000.0,17.12,395.0,460000.0,310.0,6.0,12.2,90.0,55.0
203,2050000,2016-04-20,Booker Bay,1,3,2,1088,House,1326,28860,2.0,155.2,41.1,,,,,,,,,,,
204,695000,2016-04-20,Narara,3,4,2,512,House,7934,34632,2.0,155.2,53.4,,,,,,,,,,,
205,435000,2016-04-20,Budgewoi,2,3,1,569,House,3360,29120,2.0,155.2,76.65,,,,,,,,,,,
206,435000,2016-04-20,Budgewoi,2,4,3,556,House,3360,29120,2.0,155.2,76.65,,,,,,,,,,,
207,960000,2016-04-21,Como,2,4,2,784,House,3977,49296,2.0,155.2,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
208,665000,2016-04-21,Kingswood,1,6,6,676,House,9301,33228,2.0,155.2,46.09,9500.0,620000.0,740000.0,19.35,390.0,420000.0,360.0,11.0,11.0,60.0,50.0
209,1400000,2016-04-22,Petersham,2,3,3,247,House,8116,52884,2.0,155.2,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
210,1175000,2016-04-22,Mannering Park,3,3,6,687,House,2472,28964,2.0,155.2,83.63,,,,,,,,,,,
211,1059000,2016-04-22,Ermington,2,4,3,552,House,10737,33644,2.0,155.2,15.0,11000.0,1200000.0,1400000.0,16.67,570.0,725000.0,510.0,17.0,11.7,50.0,30.0
212,750000,2016-04-22,Sefton,1,3,0,540,House,5808,24700,2.0,155.2,18.62,6000.0,780000.0,930000.0,19.23,475.0,515000.0,410.0,6.0,14.6,45.0,35.0
213,575000,2016-04-22,Bensville,2,4,0,746,House,2545,36764,2.0,155.2,43.91,,,,,,,,,,,
214,454000,2016-04-22,Oran Park,0,0,0,540,Land,4765,50336,2.0,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
215,375000,2016-04-22,Wyong,1,2,1,465,House,4326,25480,2.0,155.2,68.18,,,,,,,,,,,
216,2455000,2016-04-23,Taren Point,2,4,2,915,House,1734,36296,2.0,155.2,18.73,1800.0,1400000.0,1800000.0,28.57,920.0,990000.0,500.0,0.0,22.7,55.0,30.0
217,2155000,2016-04-23,Carss Park,2,4,2,605,House,1252,36816,2.0,155.2,15.99,,,,,,,,,,,
218,1330000,2016-04-23,Pennant Hills,2,3,1,929,House,7287,43472,2.0,155.2,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
219,910000,2016-04-23,Rouse Hill,2,5,2,700,House,7965,45812,2.0,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
220,871000,2016-04-23,Bossley Park,2,3,2,563,House,14585,25012,2.0,155.2,30.17,,,,,,,,,,,
221,595000,2016-04-23,Riverstone,1,3,1,692,House,7247,36764,2.0,155.2,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
222,365000,2016-04-23,Bardia,0,0,0,280,Land,1602,47788,2.0,155.2,34.46,,,,,,,,,,,
223,1820000,2016-04-26,East Killara,2,4,2,835,House,2978,38428,2.0,155.2,12.23,,,,,,,,,,,
224,1160000,2016-04-26,Lewisham,1,3,1,242,House,3164,48204,2.0,155.2,6.74,3250.0,1400000.0,1700000.0,21.43,760.0,775000.0,510.0,1.0,12.6,20.0,20.0
225,1330000,2016-04-27,Petersham,1,3,0,234,House,8116,52884,2.0,155.2,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
226,840000,2016-04-27,Bossley Park,3,4,2,605,House,14585,25012,2.0,155.2,30.17,,,,,,,,,,,
227,410000,2016-04-27,Oran Park,0,0,0,450,Land,4765,50336,2.0,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
228,1865000,2016-04-28,Homebush West,2,4,2,702,House,8609,35412,2.0,155.2,13.21,,,,,,,,,,,
229,1080000,2016-04-28,Rouse Hill,2,4,2,700,House,7965,45812,2.0,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
230,780000,2016-04-28,Bossley Park,2,3,2,570,House,14585,25012,2.0,155.2,30.17,,,,,,,,,,,
231,770888,2016-04-28,Wyong,2,5,3,1367,House,4326,25480,2.0,155.2,68.18,,,,,,,,,,,
232,860000,2016-04-29,Bossley Park,2,4,2,590,House,14585,25012,2.0,155.2,30.17,,,,,,,,,,,
233,1580000,2016-04-30,Petersham,2,3,1,237,House,8116,52884,2.0,155.2,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
234,1510000,2016-04-30,Petersham,1,4,0,177,House,8116,52884,2.0,155.2,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
235,988000,2016-04-30,Como,1,2,2,575,House,3977,49296,2.0,155.2,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
236,985000,2016-04-30,Bossley Park,3,4,2,600,House,14585,25012,2.0,155.2,30.17,,,,,,,,,,,
237,735500,2016-04-30,Bossley Park,2,4,1,585,House,14585,25012,2.0,155.2,30.17,,,,,,,,,,,
238,7500000,2016-05-13,Birchgrove,4,6,4,605,House,3303,78780,1.77,155.2,2.94,3500.0,2100000.0,2800000.0,33.33,950.0,1300000.0,625.0,0.0,11.3,20.0,12.0
239,1275000,2016-05-13,Yattalunga,4,5,4,1100,House,551,37076,1.77,155.2,46.33,,,,,,,,,,,
240,1140000,2016-05-13,Rouse Hill,3,5,2,700,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
241,746000,2016-05-13,Narellan Vale,2,5,2,620,House,7193,40352,1.77,155.2,47.8,,,,,,,,,,,
242,570000,2016-05-13,South Penrith,1,3,2,633,House,11790,37024,1.77,155.2,48.41,,,,,,,,,,,
243,522000,2016-05-13,Bensville,1,3,3,751,House,2545,36764,1.77,155.2,43.91,,,,,,,,,,,
244,500000,2016-05-13,Wyong,2,3,2,848,House,4326,25480,1.77,155.2,68.18,,,,,,,,,,,
245,397000,2016-05-13,Budgewoi,1,3,1,332,House,3360,29120,1.77,155.2,76.65,,,,,,,,,,,
246,1675000,2016-05-14,Balgowlah Heights,1,3,1,417,House,3342,59228,1.77,155.2,8.19,,,,,,,,,,,
247,1475000,2016-05-14,West Pymble,1,2,2,850,House,5298,48672,1.77,155.2,13.47,,,,,,,,,,,
248,756000,2016-05-14,Edensor Park,2,3,2,572,House,9772,25376,1.77,155.2,30.78,,,,,,,,,,,
249,597000,2016-05-14,Petersham,1,1,1,61,Apartment,8116,52884,1.77,155.2,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
250,550000,2016-05-15,Bradbury,2,3,2,696,House,8800,31980,1.77,155.2,43.6,9000.0,555000.0,650000.0,17.12,395.0,460000.0,310.0,6.0,12.2,90.0,55.0
251,1045000,2016-05-16,Forresters Beach,3,4,2,664,House,2900,35932,1.77,155.2,56.07,,,,,,,,,,,
252,1010000,2016-05-16,Bondi,1,2,1,81,Apartment,10045,57356,1.77,155.2,6.13,22000.0,2600000.0,3000000.0,15.38,1275.0,1100000.0,720.0,3.0,11.5,30.0,20.0
253,851000,2016-05-16,Como,1,2,1,629,House,3977,49296,1.77,155.2,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
254,1315000,2016-05-17,Sandy Point,4,5,4,650,House,590,48880,1.77,155.2,23.49,,,,,,,,,,,
255,1070000,2016-05-17,Wagstaffe,2,4,6,641,House,222,41964,1.77,155.2,39.78,,,,,,,,,,,
256,790000,2016-05-17,Oran Park,2,4,2,450,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
257,630000,2016-05-17,South Penrith,2,4,2,629,House,11790,37024,1.77,155.2,48.41,,,,,,,,,,,
258,500000,2016-05-17,Budgewoi,2,4,2,563,House,3360,29120,1.77,155.2,76.65,,,,,,,,,,,
259,405000,2016-05-17,Oran Park,0,0,0,450,Land,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
260,2000000,2016-05-18,Kyle Bay,2,6,4,778,House,1035,47528,1.77,155.2,17.07,1100.0,1900000.0,2300000.0,21.05,637.5,725000.0,500.0,0.0,13.0,50.0,30.0
261,1440000,2016-05-18,Narraweena,1,3,4,645,House,6608,34008,1.77,155.2,14.02,6750.0,1450000.0,1800000.0,24.14,795.0,725000.0,550.0,17.0,13.3,60.0,30.0
262,390000,2016-05-18,Wiley Park,1,2,1,88,Apartment,10126,23036,1.77,155.2,14.66,10250.0,775000.0,930000.0,20.0,510.0,385000.0,355.0,3.0,15.4,35.0,30.0
263,820000,2016-05-19,Oran Park,2,4,2,540,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
264,675000,2016-05-19,The Ponds,0,0,0,455,Land,11731,53716,1.77,155.2,33.2,,,,,,,,,,,
265,455000,2016-05-19,Riverstone,0,0,0,1669,Land,7247,36764,1.77,155.2,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
266,7840000,2016-05-20,Asquith,1,3,1,4375,House,3376,40924,1.77,155.2,21.32,3500.0,1100000.0,1400000.0,27.27,590.0,625000.0,510.0,1.0,15.5,50.0,40.0
267,1430000,2016-05-20,Point Piper,1,2,1,90,Apartment,1424,88816,1.77,155.2,4.02,1500.0,12000000.0,15000000.0,25.0,637.5,2400000.0,980.0,0.0,13.0,20.0,12.0
268,1254000,2016-05-20,Como,1,3,2,638,House,3977,49296,1.77,155.2,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
269,785000,2016-05-20,Forresters Beach,3,4,2,651,House,2900,35932,1.77,155.2,56.07,,,,,,,,,,,
270,725000,2016-05-20,Edensor Park,1,4,3,568,House,9772,25376,1.77,155.2,30.78,,,,,,,,,,,
271,700000,2016-05-20,Doonside,2,4,2,600,House,13451,27612,1.77,155.2,33.46,13500.0,630000.0,730000.0,15.87,400.0,530000.0,360.0,24.0,12.2,45.0,40.0
272,510000,2016-05-20,Forresters Beach,1,2,1,721,House,2900,35932,1.77,155.2,56.07,,,,,,,,,,,
273,1805000,2016-05-21,Botany,3,5,2,413,House,10817,46800,1.77,155.2,9.37,11000.0,1500000.0,1700000.0,13.33,780.0,790000.0,600.0,6.0,10.6,35.0,20.0
274,1435000,2016-05-21,Narraweena,2,3,1,556,House,6608,34008,1.77,155.2,14.02,6750.0,1450000.0,1800000.0,24.14,795.0,725000.0,550.0,17.0,13.3,60.0,30.0
275,545000,2016-05-21,Waitara,1,1,1,99,Apartment,5941,43524,1.77,155.2,19.76,6000.0,1500000.0,1800000.0,20.0,690.0,670000.0,480.0,3.0,12.0,45.0,50.0
276,2300000,2016-05-23,Blackwall,3,4,2,960,House,1888,31148,1.77,155.2,41.58,,,,,,,,,,,
277,675000,2016-05-23,Oran Park,2,4,2,400,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
278,570000,2016-05-23,Bensville,2,3,1,538,House,2545,36764,1.77,155.2,43.91,,,,,,,,,,,
279,377000,2016-05-23,Oran Park,0,0,0,437,Land,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
280,1450000,2016-05-25,Botany,1,3,1,468,House,10817,46800,1.77,155.2,9.37,11000.0,1500000.0,1700000.0,13.33,780.0,790000.0,600.0,6.0,10.6,35.0,20.0
281,1250000,2016-05-25,Pennant Hills,1,4,2,676,House,7287,43472,1.77,155.2,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
282,1120000,2016-05-25,Lurnea,1,3,2,1208,House,9311,22724,1.77,155.2,29.97,9500.0,640000.0,800000.0,25.0,440.0,495000.0,395.0,16.0,10.1,80.0,40.0
283,970000,2016-05-25,The Ponds,2,4,2,465,House,11731,53716,1.77,155.2,33.2,,,,,,,,,,,
284,825000,2016-05-25,Oran Park,2,4,2,544,House,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
285,1900000,2016-05-26,Penshurst,3,4,3,565,House,12786,34684,1.77,155.2,16.01,13000.0,1150000.0,1350000.0,17.39,610.0,590000.0,420.0,1.0,17.5,25.0,35.0
286,1880080,2016-05-26,Castle Cove,2,4,2,765,House,2554,50856,1.77,155.2,8.8,2750.0,2500000.0,3300000.0,32.0,1100.0,725000.0,500.0,0.0,17.3,35.0,20.0
287,1605500,2016-05-27,East Lindfield,2,3,1,836,House,3711,47788,1.77,155.2,11.02,,,,,,,,,,,
288,1440000,2016-05-27,Magenta,3,4,2,646,House,205,46072,1.77,155.2,69.15,,,,,,,,,,,
289,1250000,2016-05-27,The Ponds,2,5,2,593,House,11731,53716,1.77,155.2,33.2,,,,,,,,,,,
290,1200000,2016-05-27,Rouse Hill,3,4,2,880,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
291,820000,2016-05-27,Mount Druitt,1,3,1,651,House,16726,26000,1.77,155.2,38.24,17000.0,655000.0,775000.0,18.32,395.0,395000.0,340.0,2.0,12.8,50.0,45.0
292,773500,2016-05-27,Riverstone,1,3,1,1012,House,7247,36764,1.77,155.2,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
293,700000,2016-05-27,Ingleburn,1,4,1,645,House,15039,33124,1.77,155.2,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
294,576000,2016-05-27,South Penrith,1,4,1,645,House,11790,37024,1.77,155.2,48.41,,,,,,,,,,,
295,1785000,2016-05-28,Putney,1,3,1,670,House,4107,44876,1.77,155.2,10.51,4500.0,2150000.0,2550000.0,18.6,920.0,725000.0,580.0,0.0,15.1,40.0,25.0
296,1650000,2016-05-28,Eastwood,2,3,1,556,House,17865,30368,1.77,155.2,14.34,18000.0,1600000.0,1950000.0,21.88,690.0,750000.0,450.0,4.0,13.0,35.0,30.0
297,1633000,2016-05-28,East Killara,3,4,2,864,House,2978,38428,1.77,155.2,12.23,,,,,,,,,,,
298,1620000,2016-05-28,Narraweena,2,4,1,613,House,6608,34008,1.77,155.2,14.02,6750.0,1450000.0,1800000.0,24.14,795.0,725000.0,550.0,17.0,13.3,60.0,30.0
299,1265000,2016-05-28,Eastwood,1,5,1,664,House,17865,30368,1.77,155.2,14.34,18000.0,1600000.0,1950000.0,21.88,690.0,750000.0,450.0,4.0,13.0,35.0,30.0
300,1070000,2016-05-28,Fairfield Heights,3,6,1,758,House,7517,20696,1.77,155.2,24.84,,,,,,,,,,,
301,2650000,2016-05-30,Tempe,2,3,4,436,House,3556,41600,1.77,155.2,7.83,4000.0,1200000.0,1400000.0,16.67,700.0,740000.0,470.0,1.0,10.8,15.0,20.0
302,1855000,2016-05-30,Russell Lea,2,4,1,443,House,5001,47684,1.77,155.2,6.33,5250.0,1850000.0,2400000.0,29.73,880.0,810000.0,530.0,5.0,15.7,30.0,15.0
303,1650000,2016-05-30,Darlinghurst,2,5,0,117,House,11320,66820,1.77,155.2,1.87,12000.0,1850000.0,2200000.0,18.92,950.0,975000.0,590.0,3.0,10.1,10.0,8.0
304,925000,2016-05-30,The Ponds,2,4,2,295,Off the Plan House,11731,53716,1.77,155.2,33.2,,,,,,,,,,,
305,838500,2016-05-30,Rouse Hill,2,3,1,300,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
306,695000,2016-05-30,Ingleburn,2,5,1,556,House,15039,33124,1.77,155.2,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
307,405000,2016-05-30,Oran Park,0,0,0,420,Land,4765,50336,1.77,155.2,45.41,5000.0,710000.0,820000.0,15.49,510.0,620000.0,350.0,0.0,1.7,95.0,55.0
308,350000,2016-05-30,Darlinghurst,1,0,0,29,Apartment,11320,66820,1.77,155.2,1.87,12000.0,1850000.0,2200000.0,18.92,950.0,975000.0,590.0,3.0,10.1,10.0,8.0
309,955000,2016-05-31,Rouse Hill,2,5,2,571,House,7965,45812,1.77,155.2,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
310,440000,2016-05-31,Ingleburn,1,3,1,92,House,15039,33124,1.77,155.2,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
311,935000,2016-06-14,Woodcroft,3,5,2,500,House,6440,40768,1.75,159.3,32.83,6500.0,710000.0,810000.0,14.08,490.0,725000.0,520.0,2.0,8.4,65.0,40.0
312,4000000,2016-06-15,Lane Cove North,1,3,2,1163,House,11436,57408,1.75,159.3,7.99,,,,,,,,,,,
313,2650000,2016-06-15,Bondi,2,4,2,400,House,10045,57356,1.75,159.3,6.13,22000.0,2600000.0,3000000.0,15.38,1275.0,1100000.0,720.0,3.0,11.5,30.0,20.0
314,2000000,2016-06-15,Lane Cove North,1,2,2,556,House,11436,57408,1.75,159.3,7.99,,,,,,,,,,,
315,605000,2016-06-15,Casula,1,3,1,665,House,15662,30368,1.75,159.3,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
316,960000,2016-06-16,The Ponds,2,4,2,450,House,11731,53716,1.75,159.3,33.2,,,,,,,,,,,
317,649000,2016-06-16,North Strathfield,2,2,1,98,Apartment,4767,42952,1.75,159.3,11.24,,,,,,,,,,,
318,1280000,2016-06-17,Lewisham,1,3,0,164,House,3164,48204,1.75,159.3,6.74,3250.0,1400000.0,1700000.0,21.43,760.0,775000.0,510.0,1.0,12.6,20.0,20.0
319,1240000,2016-06-17,Eastlakes,2,3,1,183,House,6912,25740,1.75,159.3,7.32,7250.0,1450000.0,1650000.0,13.79,750.0,590000.0,475.0,20.0,11.4,30.0,20.0
320,675000,2016-06-17,Casula,2,4,2,311,House,15662,30368,1.75,159.3,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
321,3250000,2016-06-18,Chiswick,2,3,2,644,House,2926,65676,1.75,159.3,6.89,3000.0,2870000.0,1500000.0,-100.0,1300.0,870000.0,600.0,1.0,13.0,30.0,15.0
322,2320000,2016-06-18,Chiswick,3,4,3,455,House,2926,65676,1.75,159.3,6.89,3000.0,2870000.0,1500000.0,-100.0,1300.0,870000.0,600.0,1.0,13.0,30.0,15.0
323,1795000,2016-06-18,West Pymble,2,4,2,923,House,5298,48672,1.75,159.3,13.47,,,,,,,,,,,
324,1550000,2016-06-18,Paddington,1,2,0,89,House,12911,73944,1.75,159.3,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
325,905000,2016-06-18,Peakhurst,1,2,1,645,House,10539,31876,1.75,159.3,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
326,850000,2016-06-18,Como,2,4,4,556,House,3977,49296,1.75,159.3,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
327,1850000,2016-06-19,Botany,3,4,2,451,House,10817,46800,1.75,159.3,9.37,11000.0,1500000.0,1700000.0,13.33,780.0,790000.0,600.0,6.0,10.6,35.0,20.0
328,455000,2016-06-19,Riverstone,0,0,0,453,Land,7247,36764,1.75,159.3,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
329,865000,2016-06-20,Mount Pritchard,2,5,2,783,House,9955,24128,1.75,159.3,28.89,10000.0,640000.0,750000.0,17.19,430.0,725000.0,360.0,10.0,15.3,80.0,45.0
330,682000,2016-06-20,Doonside,2,3,2,450,House,13451,27612,1.75,159.3,33.46,13500.0,630000.0,730000.0,15.87,400.0,530000.0,360.0,24.0,12.2,45.0,40.0
331,700000,2016-06-21,Casula,1,3,3,557,House,15662,30368,1.75,159.3,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
332,400000,2016-06-21,Ingleburn,1,2,1,3016,House,15039,33124,1.75,159.3,36.04,15000.0,645000.0,750000.0,16.28,415.0,410000.0,365.0,6.0,13.1,55.0,50.0
333,2050000,2016-06-22,Camperdown,2,3,1,236,House,10341,46228,1.75,159.3,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
334,1467000,2016-06-22,Lewisham,3,4,4,482,House,3164,48204,1.75,159.3,6.74,3250.0,1400000.0,1700000.0,21.43,760.0,775000.0,510.0,1.0,12.6,20.0,20.0
335,820000,2016-06-22,Forresters Beach,2,4,2,866,House,2900,35932,1.75,159.3,56.07,,,,,,,,,,,
336,2000000,2016-06-23,Terrey Hills,4,4,2,790,House,3041,42484,1.75,159.3,19.32,3100.0,1650000.0,2200000.0,33.33,950.0,725000.0,500.0,0.0,13.4,60.0,40.0
337,716500,2016-06-23,Narellan Vale,2,4,3,792,House,7193,40352,1.75,159.3,47.8,,,,,,,,,,,
